date,Ticker,MarketCapUSD,BookYield,EarningsYield
2016-01-31,ACT SJ Equity,173893057,0.472997822096348,7.70910473084835
2016-01-31,ADH SJ Equity,400026945,0.202357356768461,3.25632644831735
2016-01-31,ADR SJ Equity,121854681,1.35512090023614,15.4890984431577
2016-01-31,AFE SJ Equity,642068993,0.811373369932581,12.2830241478445
2016-01-31,AFH SJ Equity,451125153,0.835227269194545,8.5880186840845
2016-01-31,AFT SJ Equity,206802065,0.293101758592127,6.57862454289223
2016-01-31,AFX SJ Equity,344829185,0.637889152371883,1.5077563223429
2016-01-31,AGL SJ Equity,5106916865,4.30405055414507,-137.992991867416
2016-01-31,AIP SJ Equity,430744737,0.458282957988234,4.11028750649765
2016-01-31,AMS SJ Equity,3922926081,0.859092335235764,5.13455370102389
2016-01-31,ANG SJ Equity,3460176897,0.764007929501012,1.0598084785817
2016-01-31,APF SJ Equity,287124353,1.17665524032343,20.5111931723023
2016-01-31,APN SJ Equity,7716632577,0.278125905558079,4.27899576031142
2016-01-31,AQP SJ Equity,272293761,1.37910707266502,-38.0992837224449
2016-01-31,ARI SJ Equity,781963265,2.05580069741864,14.0820431862273
2016-01-31,ARL SJ Equity,262418577,0.565736510042074,20.6763936093814
2016-01-31,ASC SJ Equity,310019937,0.372338397424628,4.42535762984657
2016-01-31,ASR SJ Equity,726279681,2.08522186568392,23.1623391072041
2016-01-31,ATT SJ Equity,792090497,1.08422237100296,0.125941833211149
2016-01-31,AVI SJ Equity,1736623489,0.154762194583398,5.27788581314539
2016-01-31,AWA SJ Equity,464068001,1.01526312775011,14.7742542109339
2016-01-31,AWB SJ Equity,464068001,1.01526312775011,14.7742542109339
2016-01-31,BAT SJ Equity,5381892097,0.75043149933727,47.1746580186853
2016-01-31,BAW SJ Equity,945119105,1.21631389595724,11.5237492865318
2016-01-31,BGA SJ Equity,7671604225,0.68500283378815,11.2303084068715
2016-01-31,BIL SJ Equity,55212236801,1.26532099921301,6.00897368750334
2016-01-31,BLU SJ Equity,520245761,0.471821758686656,6.71086096449976
2016-01-31,BRN SJ Equity,203906785,0.915250910786601,-17.968364226221
2016-01-31,BTI SJ Equity,102431801345,0.0824283144522366,5.55101423802568
2016-01-31,BVT SJ Equity,7690031617,0.306814698382252,5.16554862473644
2016-01-31,BWN SJ Equity,226178001,0.232045784064853,NA
2016-01-31,CAT SJ Equity,387814849,0.866794564899322,7.02637399800362
2016-01-31,CCO SJ Equity,4443276289,0.89056593841135,18.5804568109737
2016-01-31,CFR SJ Equity,37148319745,0.417803638148925,4.78123002541137
2016-01-31,CGR SJ Equity,143811729,0.30355950949457,6.94972061018149
2016-01-31,CHP SJ Equity,446556545,0.267224108078893,4.07550009842573
2016-01-31,CIL SJ Equity,266275633,0.664585797253362,8.18224776983261
2016-01-31,CLH SJ Equity,398056257,0.114956618785858,4.95563556543769
2016-01-31,CLI SJ Equity,317374529,0.147432842135821,7.176349409291
2016-01-31,CLR SJ Equity,175556561,0.924310897955817,11.7256138836128
2016-01-31,CLS SJ Equity,1344541569,0.0965660507796337,4.59837978473431
2016-01-31,CML SJ Equity,1342835585,0.101544525939848,8.45776995534237
2016-01-31,COH SJ Equity,953394049,0.198946773468466,0.547955997934316
2016-01-31,CPI SJ Equity,3496073217,0.21912920748895,5.12362159780554
2016-01-31,CSB SJ Equity,430401601,0.212520876832681,5.58315362244773
2016-01-31,CVH SJ Equity,522807329,0.306158762627228,4.62896312457974
2016-01-31,DLT SJ Equity,216143665,1.49560081421611,24.5485550535314
2016-01-31,DST SJ Equity,2209184001,0.271852540902341,4.15127501250994
2016-01-31,DSY SJ Equity,5229627393,0.328849128518308,6.74974459190792
2016-01-31,DTC SJ Equity,555208833,1.56199557462476,14.1984879052023
2016-01-31,EMI SJ Equity,491348641,1.14464775649823,NA
2016-01-31,EOH SJ Equity,1153651329,0.254281442914151,4.29405422881013
2016-01-31,EXX SJ Equity,1366412929,1.63001101278647,14.5450088584093
2016-01-31,FBR SJ Equity,728815297,0.126200787369995,4.2828600194147
2016-01-31,FFA SJ Equity,3136051969,0.99357163347217,43.2479600787855
2016-01-31,FFB SJ Equity,3136051969,0.99357163347217,43.2479600787855
2016-01-31,FGL SJ Equity,133112177,0.169605252177375,2.88859999403357
2016-01-31,FSR SJ Equity,15768893441,0.36190873797319,8.53715168147165
2016-01-31,GFI SJ Equity,2607102977,0.992650146049945,0.430384935020872
2016-01-31,GND SJ Equity,474549601,2.43421801739386,10.0201114634595
2016-01-31,GPL SJ Equity,116453241,1.25976946125956,2.78114245735531
2016-01-31,GRF SJ Equity,111090321,1.83878898436532,13.0288889646531
2016-01-31,GRT SJ Equity,3913003521,1.03746249561556,6.56294127237526
2016-01-31,HAR SJ Equity,799154113,2.08717894893942,-8.59965701334915
2016-01-31,HCI SJ Equity,685286209,1.43970509548302,10.3553225675774
2016-01-31,HDC SJ Equity,214690001,0.539961484340668,11.5715599427223
2016-01-31,HSP SJ Equity,138334161,0.424780740715476,8.31026314941107
2016-01-31,HYP SJ Equity,1546240257,0.881150049758563,20.8243345405161
2016-01-31,IAP SJ Equity,216267921,0.827148686715474,6.91382350508949
2016-01-31,ILU SJ Equity,157052801,0.962190863478765,10.5807631469511
2016-01-31,ILV SJ Equity,543030913,0.588913560760498,4.24957872680823
2016-01-31,IMP SJ Equity,1518673409,2.51037208349407,1.09598540940704
2016-01-31,INL SJ Equity,5777452545,1.19593102250801,9.2706182064753
2016-01-31,INP SJ Equity,5777452545,0.830071364180836,7.4193746601501
2016-01-31,IPF SJ Equity,576616577,1.15161335734728,17.1847035582574
2016-01-31,IPL SJ Equity,1546587137,0.707081815076622,13.3983685385084
2016-01-31,ITE SJ Equity,740493505,0.226847956671144,6.28698258487116
2016-01-31,ITU SJ Equity,5620965889,1.1793610912522,6.77546419967783
2016-01-31,IVT SJ Equity,276210305,0.886526519040708,15.5216786469942
2016-01-31,JSE SJ Equity,702246465,0.224151502576634,6.49299407365448
2016-01-31,KAP SJ Equity,902214913,0.544833747316676,6.84357176714929
2016-01-31,KIO SJ Equity,704170177,1.8863443570118,63.0014106826115
2016-01-31,KST SJ Equity,587768321,0.18103315279513,4.12176472508707
2016-01-31,LBH SJ Equity,2014964737,0.639222028473445,13.8003933101893
2016-01-31,LEW SJ Equity,268501633,1.40151873590068,19.1559611385795
2016-01-31,LHC SJ Equity,2302116353,0.141975114829977,5.15545075700799
2016-01-31,LON SJ Equity,210962977,43.0038895992216,-4410.88485852647
2016-01-31,MDC SJ Equity,7416112129,0.40606650099695,4.16988515502691
2016-01-31,MMI SJ Equity,2238544129,0.695981976199422,8.15744266238369
2016-01-31,MND SJ Equity,7879941121,0.388684938436529,7.3434275973202
2016-01-31,MNP SJ Equity,7879941121,0.395738308523304,7.32889951509914
2016-01-31,MPT SJ Equity,443368641,0.461095622414981,7.19777881005231
2016-01-31,MRP SJ Equity,2740756993,0.116852808165929,5.98686558689217
2016-01-31,MSM SJ Equity,1229660673,0.257312778906082,5.17888898178807
2016-01-31,MSP SJ Equity,421092481,0.917731882240554,11.0202791402991
2016-01-31,MTA SJ Equity,293945185,0.841876590233661,12.5231491799051
2016-01-31,MTN SJ Equity,16183143425,0.482680479808521,10.4835911514939
2016-01-31,MUR SJ Equity,220854225,1.84969598173532,26.8622798385393
2016-01-31,NED SJ Equity,5825422849,0.769835902658631,12.0852698567567
2016-01-31,NEP SJ Equity,3214461697,0.470741100186412,3.54369613008278
2016-01-31,NHM SJ Equity,1008776065,0.836868739337054,-6.45180791966699
2016-01-31,NIV SJ Equity,149812033,0.553685333547592,3.62361988544464
2016-01-31,NPK SJ Equity,845861057,0.641321357469072,9.32866464931675
2016-01-31,NPN SJ Equity,55029301249,0.116984014669354,1.05115027860076
2016-01-31,NT1 SJ Equity,496539873,0.897928300320103,18.1225436857667
2016-01-31,NTC SJ Equity,3086861825,0.227528141069839,5.18672939226789
2016-01-31,NVS SJ Equity,218334113,NA,12.7697570162212
2016-01-31,OCE SJ Equity,840454081,0.267165927658595,5.20358480613247
2016-01-31,OCT SJ Equity,337046529,1.30335486361336,10.1466072654724
2016-01-31,OML SJ Equity,11915514881,0.859605137344634,8.72999469564293
2016-01-31,OMN SJ Equity,502273793,0.904885221373729,11.541444656584
2016-01-31,PAN SJ Equity,274005249,0.747553835167505,5.86632589802893
2016-01-31,PFG SJ Equity,1930720257,0.227690565170888,5.04825119030008
2016-01-31,PGL SJ Equity,NA,NA,NA
2016-01-31,PGR SJ Equity,387805889,0.458559724116583,9.96231608526429
2016-01-31,PIK SJ Equity,1796190849,0.106011280257885,3.24939998123381
2016-01-31,PIV SJ Equity,NA,NA,NA
2016-01-31,PPC SJ Equity,497750593,0.384269141096699,11.0967129678709
2016-01-31,PSG SJ Equity,2642413825,0.294910664744163,5.10254495526113
2016-01-31,RBP SJ Equity,344141569,2.57557556328709,8.46564078426314
2016-01-31,RBX SJ Equity,166905201,1.34209836178054,15.3039568146964
2016-01-31,RDF SJ Equity,2896578561,1.06833700024454,15.340609602238
2016-01-31,REB SJ Equity,312693761,1.25929199393344,-3.56901368661803
2016-01-31,REI SJ Equity,4064604929,1.47353836440474,16.5980687984067
2016-01-31,REM SJ Equity,8144907777,0.564331149192886,6.20611214270883
2016-01-31,RES SJ Equity,2854185217,0.584485759825226,14.6259708504679
2016-01-31,RFG SJ Equity,309794241,0.205321963083907,3.47432293959084
2016-01-31,RLO SJ Equity,740022337,0.568142309222254,9.18807420991816
2016-01-31,RMH SJ Equity,4996064257,0.442742502127727,9.0410037427398
2016-01-31,RMI SJ Equity,3688935169,0.292424915806251,5.57012140298191
2016-01-31,ROC SJ Equity,2042105473,0.672888182382406,4.94129988923899
2016-01-31,RPL SJ Equity,1003105153,0.853996977391958,10.7947842939249
2016-01-31,SAB SJ Equity,95895371777,0.226280793683055,3.10463539065563
2016-01-31,SAC SJ Equity,625445185,0.887066988547376,9.4073808882154
2016-01-31,SAP SJ Equity,2367430657,0.399061731819441,7.29049548160258
2016-01-31,SBK SJ Equity,11414423553,0.787172841564991,10.814653991725
2016-01-31,SGL SJ Equity,2015609345,0.448624945943015,3.00300003409386
2016-01-31,SHP SJ Equity,5252907521,0.228492179140721,5.30385246402856
2016-01-31,SLM SJ Equity,7898729985,0.367075562233761,7.50232262446962
2016-01-31,SNH SJ Equity,18577870849,0.796958721753151,6.40525426693002
2016-01-31,SNT SJ Equity,1291983489,0.330054851007984,8.60146797020613
2016-01-31,SOL SJ Equity,17115645953,0.704111004412345,11.916210581127
2016-01-31,SPG SJ Equity,880316097,0.399496849482442,6.8066272592671
2016-01-31,SPP SJ Equity,1993500545,0.10496733872978,4.56939017440543
2016-01-31,STP SJ Equity,489166433,1.01839312326571,14.7915558401628
2016-01-31,SUI SJ Equity,534864513,0.302587271731939,8.07216661771139
2016-01-31,SUR SJ Equity,197755057,0.303900193467634,5.27285396559486
2016-01-31,TBS SJ Equity,3512923905,0.247500591592751,6.14271928144663
2016-01-31,TCP SJ Equity,392074945,0.413845851494837,6.29043739898695
2016-01-31,TDH SJ Equity,331437025,0.669820677911441,4.85162535926544
2016-01-31,TEX SJ Equity,212756913,1.14086335587069,9.08292461972649
2016-01-31,TFG SJ Equity,1671009025,0.357173008286955,7.63562602293627
2016-01-31,TKG SJ Equity,2119944577,0.696176282954216,7.21658431682735
2016-01-31,TON SJ Equity,757509185,1.09257436570336,8.23448530061027
2016-01-31,TRE SJ Equity,422960609,1.47716033554077,15.768383743261
2016-01-31,TRU SJ Equity,2647864065,0.182709193249122,6.06276816423687
2016-01-31,TSH SJ Equity,1491830273,0.346035542469539,7.65574757234644
2016-01-31,TTO SJ Equity,169879697,0.573662489209857,12.987259939313
2016-01-31,VKE SJ Equity,626973121,1.15229129809321,20.2855190891234
2016-01-31,VOD SJ Equity,13584759809,0.10794301599641,6.09669980041652
2016-01-31,WBO SJ Equity,423351137,0.655814003239737,11.037485921268
2016-01-31,WHL SJ Equity,5631620097,0.163850144336313,3.95796473447015
2016-01-31,ZED SJ Equity,455660225,1.03479848353754,2.54455894229124
